customer_id,full_name,gender,age,marital_status,dependents,state,geo_zone,area_type,occupation,occupation_category,monthly_income_ngn,employer_hmo,smoker,pre_existing_condition,owns_vehicle,vehicle_type,vehicle_year,vehicle_value_ngn,vehicle_use,home_status,property_value_ngn,runs_shop,foreign_trips_per_year,risk_appetite,phone,email,MTP,MCP,HIN,HFM,TRV,HCN,SHP,data_source
NG-SYN-02617,Halima Nwachukwu,Male,42,Married,1,Oyo,South West,Urban,Civil Servant,Public sector,204000.0,False,False,False,False,,,,,Renter,,False,0,Medium,+2348040606603,user2617@example.com,0,0,0,1,0,0,0,synthetic
NG-SYN-02618,Amina Iheanacho,Female,37,Married,2,Katsina,North West,Rural,Civil Servant,Public sector,58000.0,False,False,False,False,,,,,Renter,,False,0,Medium,+2348030261459,user2618@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02619,Emeka Usman,Male,36,Married,0,Kaduna,North West,Rural,Artisan,Self-employed,130000.0,False,False,False,True,Saloon Car,2017.0,4530000.0,Private,Renter,,False,0,High,+2348004683575,user2619@example.com,1,0,0,0,0,0,0,synthetic
NG-SYN-02620,Musa Iheanacho,Male,50,Married,4,Kebbi,North West,Rural,Unemployed,Dependent,24000.0,False,False,True,False,,,,,Renter,,False,0,Medium,+2348018650458,user2620@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02621,Ngozi Danjuma,Male,48,Married,2,Katsina,North West,Urban,Medical Doctor,Private salaried,2231000.0,True,False,False,True,Bus,2021.0,18810000.0,Private,Owner,275410000.0,False,1,High,+2348008011023,user2621@example.com,0,1,0,0,1,1,0,synthetic
NG-SYN-02622,Emeka Ogunleye,Female,52,Married,3,Adamawa,North East,Rural,Private Sector Staff,Private salaried,310000.0,False,False,False,False,,,,,Owner,45900000.0,False,0,Medium,+2348074818340,user2622@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02623,Amina Amadi,Female,42,Married,1,Ogun,South West,Urban,Private Sector Staff,Private salaried,317000.0,True,False,False,False,,,,,Renter,,False,1,Low,+2348014088893,user2623@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02624,Emeka Adebayo,Male,52,Married,0,Bauchi,North East,Urban,Teacher,Public sector,142000.0,False,False,False,False,,,,,Renter,,False,0,Low,+2348069219106,user2624@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02625,Amina Ibekwe,Male,61,Married,4,Abia,South East,Urban,Retired,Retired,124000.0,False,False,False,False,,,,,Owner,19480000.0,False,0,Medium,+2348034493172,user2625@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02626,Ngozi Mohammed,Male,36,Married,1,Akwa Ibom,South South,Urban,Teacher,Public sector,324000.0,True,False,False,False,,,,,Renter,,False,0,High,+2348049925480,user2626@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02627,Tamuno Chukwu,Male,50,Married,3,Abia,South East,Rural,Civil Servant,Public sector,251000.0,False,False,False,False,,,,,Renter,,False,0,Medium,+2348097954678,user2627@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02628,Amina Adeyemi,Male,46,Married,2,Rivers,South South,Rural,Artisan,Self-employed,92000.0,False,False,False,False,,,,,Renter,,False,0,Low,+2348014941122,user2628@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02629,Blessing Iheanacho,Male,35,Married,3,Ekiti,South West,Urban,Artisan,Self-employed,255000.0,False,False,False,False,,,,,Renter,,False,0,Medium,+2348014703281,user2629@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02630,Amina Akpan,Male,28,Single,1,Ogun,South West,Rural,Private Sector Staff,Private salaried,185000.0,True,False,False,False,,,,,Renter,,False,0,Low,+2348041699926,user2630@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02631,Zainab Tanko,Female,36,Married,3,Lagos,South West,Urban,Artisan,Self-employed,194000.0,False,False,False,False,,,,,Renter,,False,0,Low,+2348002268490,user2631@example.com,0,0,0,0,0,1,0,synthetic
NG-SYN-02632,Ibrahim Ibekwe,Female,31,Single,0,Anambra,South East,Rural,Medical Doctor,Private salaried,605000.0,True,False,False,True,Saloon Car,2022.0,9370000.0,Private,Renter,,False,1,High,+2348023080660,user2632@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02633,Zainab Obi,Female,64,Married,2,Zamfara,North West,Rural,Retired,Retired,81000.0,False,False,False,True,Bus,2022.0,12450000.0,Private,Owner,13940000.0,False,0,High,+2348013469712,user2633@example.com,1,0,0,0,0,0,0,synthetic
NG-SYN-02634,Musa Ogunleye,Female,46,Married,3,FCT,North Central,Urban,Commercial Driver,Self-employed,129000.0,False,False,False,True,Tricycle,2010.0,1050000.0,Commercial,Owner,9360000.0,False,0,Low,+2348085086996,user2634@example.com,1,0,0,0,0,0,0,synthetic
NG-SYN-02635,Chinedu Eze,Female,30,Single,1,Enugu,South East,Urban,Trader,Self-employed,115000.0,False,False,False,True,Motorcycle,2013.0,650000.0,Private,Renter,,True,0,Low,+2348058292292,user2635@example.com,1,0,0,0,0,0,0,synthetic
NG-SYN-02636,Musa Nwachukwu,Female,28,Single,0,Akwa Ibom,South South,Urban,Banker,Private salaried,383000.0,True,False,False,False,,,,,Renter,,False,0,Low,+2348081895864,user2636@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02637,Halima Amadi,Female,30,Married,7,Bayelsa,South South,Urban,Trader,Self-employed,313000.0,False,False,False,False,,,,,Renter,,True,0,Low,+2348021718697,user2637@example.com,0,0,0,1,0,0,1,synthetic
NG-SYN-02638,Halima Adebayo,Male,32,Married,1,Ogun,South West,Rural,Private Sector Staff,Private salaried,,True,False,False,False,,,,,Renter,,False,0,Medium,+2348052631984,user2638@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02639,Kelechi Akpan,Male,36,Single,0,Kaduna,North West,Rural,Civil Servant,Public sector,101000.0,False,False,False,False,,,,,Owner,11400000.0,False,0,Low,+2348017298886,user2639@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02640,Ifeoma Chukwu,Male,49,Married,3,Oyo,South West,Urban,Civil Servant,Public sector,304000.0,False,False,False,False,,,,,Renter,,False,0,High,+2348094410233,user2640@example.com,0,0,0,0,0,1,0,synthetic
NG-SYN-02641,Zainab Adeyemi,Female,28,Single,0,Niger,North Central,Urban,Civil Servant,Public sector,341000.0,False,False,False,False,,,,,Renter,,False,0,Low,+2348069711916,user2641@example.com,0,0,1,0,0,0,0,synthetic
NG-SYN-02642,Yetunde Danjuma,Female,61,Married,2,Kano,North West,Rural,Civil Servant,Public sector,74000.0,False,False,False,False,,,,,Owner,6940000.0,False,0,Low,+2348076220060,user2642@example.com,0,0,0,1,0,0,0,synthetic
NG-SYN-02643,Emeka Amadi,Male,29,Single,0,Ebonyi,South East,Urban,Artisan,Self-employed,47000.0,False,True,False,False,,,,,Renter,,False,0,Medium,+2348013970119,user2643@example.com,0,0,0,1,0,0,0,synthetic
NG-SYN-02644,Halima Ekwueme,Female,24,Single,0,Katsina,North West,Rural,Artisan,Self-employed,64000.0,False,False,False,False,,,,,Family house,,False,0,Low,+2348023075957,user2644@example.com,0,0,1,0,0,0,0,synthetic
NG-SYN-02645,Obinna Amadi,Male,55,Married,1,Ekiti,South West,Rural,Commercial Driver,Self-employed,133000.0,False,False,False,True,Motorcycle,2009.0,570000.0,Commercial,Owner,14990000.0,False,0,Medium,+2348098216474,user2645@example.com,1,0,0,1,0,0,0,synthetic
NG-SYN-02646,Folake Akpan,Male,20,Single,0,Sokoto,North West,Urban,Student,Dependent,55000.0,False,True,False,False,,,,,Family house,,False,0,Medium,+2348021876536,user2646@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02647,Bola Akpan,Female,36,Single,0,Niger,North Central,Urban,Trader,Self-employed,130000.0,False,False,False,False,,,,,Renter,,True,0,Medium,+2348031585051,user2647@example.com,0,0,0,0,0,0,1,synthetic
NG-SYN-02648,Kelechi Mohammed,Male,42,Married,4,Kano,North West,Urban,Artisan,Self-employed,64000.0,False,False,False,False,,,,,Renter,,False,0,Low,+2348006737984,user2648@example.com,0,0,0,0,0,1,0,synthetic
NG-SYN-02649,Uche Nwachukwu,Male,42,Married,2,Kwara,North Central,Urban,Business Owner,Self-employed,495000.0,False,False,False,True,Saloon Car,2013.0,5970000.0,Private,Renter,,True,1,High,+2348068275241,user2649@example.com,1,0,1,0,1,0,0,synthetic
NG-SYN-02650,Zainab Ojo,Male,39,Married,4,Kaduna,North West,Rural,Commercial Driver,Self-employed,93000.0,False,False,False,True,Tricycle,2016.0,1850000.0,Commercial,Renter,,False,0,Low,+2348079300633,user2650@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02651,Emeka Mohammed,Male,25,Single,0,Yobe,North East,Rural,Trader,Self-employed,409000.0,False,True,False,True,Motorcycle,2023.0,950000.0,Private,Family house,,True,0,Low,+2348075013758,user2651@example.com,0,1,0,0,0,0,0,synthetic
NG-SYN-02652,Ibrahim Nwachukwu,Male,18,Single,0,Akwa Ibom,South South,Urban,Private Sector Staff,Private salaried,412000.0,True,False,False,False,,,,,Family house,,False,0,Low,+2348051420131,user2652@example.com,0,0,1,0,0,0,0,synthetic
NG-SYN-02653,Zainab Ibekwe,Female,30,Married,3,Kano,North West,Urban,Trader,Self-employed,324000.0,False,False,False,True,Saloon Car,2015.0,3720000.0,Private,Renter,,True,0,Low,+2348066512718,user2653@example.com,1,0,0,1,0,0,0,synthetic
NG-SYN-02654,Nneka Eze,Female,56,Married,2,Nasarawa,North Central,Urban,Banker,Private salaried,1239000.0,True,False,True,True,SUV,2005.0,5140000.0,Private,Owner,199130000.0,False,1,Low,+2348042590461,user2654@example.com,1,0,0,0,0,0,0,synthetic
NG-SYN-02655,Tamuno Ojo,Male,57,Married,2,Cross River,South South,Urban,Artisan,Self-employed,125000.0,False,False,False,False,,,,,Owner,24880000.0,False,0,Medium,+2348056977466,user2655@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02656,Terkura Olawale,Male,35,Married,5,Bauchi,North East,Rural,Civil Servant,Public sector,126000.0,False,False,False,False,,,,,Renter,,False,0,Medium,+2348041302912,user2656@example.com,0,0,0,1,0,1,0,synthetic
NG-SYN-02657,Ibrahim Amadi,Female,28,Married,0,Edo,South South,Rural,Business Owner,Self-employed,,False,False,False,True,SUV,2016.0,17190000.0,Private,Renter,,True,0,High,+2348098739638,user2657@example.com,0,1,0,0,0,0,0,synthetic
NG-SYN-02658,Halima Okonkwo,Female,41,Married,1,Abia,South East,Rural,Private Sector Staff,Private salaried,325000.0,True,False,False,False,,,,,Owner,28560000.0,False,0,Medium,+2348038531065,user2658@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02659,Halima Adebayo,Female,67,Married,2,Lagos,South West,Urban,Retired,Retired,110000.0,False,False,False,False,,,,,Owner,7040000.0,False,0,Medium,+2348013119633,user2659@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02660,Aisha Ekwueme,Female,44,Married,4,Ogun,South West,Rural,Business Owner,Self-employed,809000.0,False,False,False,True,Saloon Car,2013.0,5780000.0,Private,Owner,188690000.0,True,3,Low,+2348003113141,user2660@example.com,0,0,1,0,0,0,0,synthetic
NG-SYN-02661,Terkura Ibekwe,Male,63,Married,1,Kaduna,North West,Urban,Retired,Retired,,False,False,False,False,,,,,Owner,24680000.0,False,0,Low,+2348017373305,user2661@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02662,Musa Ogunleye,Female,70,Married,3,Edo,South South,Rural,Artisan,Self-employed,83000.0,False,False,False,False,,,,,Owner,10800000.0,False,0,High,+2348042056130,user2662@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02663,Musa Adeyemi,Female,49,Married,1,Edo,South South,Rural,Civil Servant,Public sector,175000.0,False,False,False,False,,,,,Owner,16500000.0,False,0,High,+2348026236668,user2663@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02664,Nneka Akpan,Male,36,Married,4,Osun,South West,Rural,Software Engineer,Private salaried,777000.0,True,False,True,False,,,,,Owner,63570000.0,False,0,Medium,+2348001578862,user2664@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02665,Segun Obi,Female,31,Married,2,Anambra,South East,Urban,Business Owner,Self-employed,2952000.0,False,False,False,True,Saloon Car,2013.0,7320000.0,Private,Owner,351400000.0,True,1,Low,+2348054770395,user2665@example.com,0,1,0,1,1,0,0,synthetic
NG-SYN-02666,Oghenekaro Okafor,Female,48,Married,2,Kano,North West,Urban,Commercial Driver,Self-employed,305000.0,False,False,False,True,Tricycle,2009.0,910000.0,Commercial,Owner,85370000.0,False,0,High,+2348007694613,user2666@example.com,0,1,0,0,0,0,0,synthetic
NG-SYN-02667,Aisha Tanko,Male,43,Married,1,Zamfara,North West,Rural,Trader,Self-employed,,False,False,False,False,,,,,Renter,,True,0,Medium,+2348004691455,user2667@example.com,0,0,1,0,0,0,1,synthetic
NG-SYN-02668,Fatima Ibekwe,Female,39,Married,3,Lagos,South West,Urban,Software Engineer,Private salaried,782000.0,False,False,False,False,,,,,Owner,143310000.0,False,0,Low,+2348061140613,user2668@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02669,Ifeoma Akpan,Male,43,Married,1,Ebonyi,South East,Rural,Commercial Driver,Self-employed,72000.0,False,False,False,True,Tricycle,2012.0,1230000.0,Commercial,Renter,,False,0,Medium,+2348089896872,user2669@example.com,1,0,0,0,0,0,0,synthetic
NG-SYN-02670,Folake Chukwu,Male,21,Single,0,Bayelsa,South South,Urban,Student,Dependent,51000.0,False,False,False,False,,,,,Family house,,False,0,Medium,+2348011537553,user2670@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02671,Adaeze Eze,Male,42,Married,5,FCT,North Central,Rural,Artisan,Self-employed,41000.0,False,False,False,False,,,,,Renter,,False,0,High,+2348047248868,user2671@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02672,Nneka Mohammed,Female,21,Single,0,Cross River,South South,Urban,Student,Dependent,88000.0,False,False,False,False,,,,,Family house,,False,0,Low,+2348085617928,user2672@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02673,Ibrahim Mohammed,Male,41,Single,0,Edo,South South,Rural,Trader,Self-employed,51000.0,False,False,False,False,,,,,Renter,,True,0,Low,+2348035745523,user2673@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02674,Folake Amadi,Male,41,Married,3,Anambra,South East,Urban,Teacher,Public sector,93000.0,True,False,False,False,,,,,Owner,8990000.0,False,0,Low,+2348041033927,user2674@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02675,Emeka Chukwu,Female,52,Married,3,FCT,North Central,Urban,Artisan,Self-employed,257000.0,False,False,False,True,Motorcycle,2018.0,930000.0,Private,Owner,11840000.0,False,0,Medium,+2348072431759,user2675@example.com,0,1,0,1,0,0,0,synthetic
NG-SYN-02676,Adaeze Tanko,Male,22,Single,2,Enugu,South East,Urban,Business Owner,Self-employed,766000.0,False,False,False,True,Saloon Car,2016.0,6300000.0,Private,Family house,,True,0,Low,+2348016014522,user2676@example.com,0,1,1,0,0,0,0,synthetic
NG-SYN-02677,Tunde Eze,Male,30,Married,5,Anambra,South East,Urban,Trader,Self-employed,256000.0,False,False,False,False,,,,,Renter,,True,0,Low,+2348053874629,user2677@example.com,0,0,0,1,0,0,0,synthetic
NG-SYN-02678,Chinedu Nwachukwu,Female,38,Married,2,Kaduna,North West,Rural,Banker,Private salaried,312000.0,True,False,False,False,,,,,Renter,,False,0,Low,+2348090661772,user2678@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02679,Bola Nwachukwu,Male,31,Single,1,Kogi,North Central,Rural,Business Owner,Self-employed,450000.0,False,False,False,True,Motorcycle,2011.0,580000.0,Private,Owner,144210000.0,True,0,Low,+2348055538928,user2679@example.com,0,1,1,0,0,0,1,synthetic
NG-SYN-02680,Emeka Ogunleye,Female,34,Married,4,Rivers,South South,Rural,Civil Servant,Public sector,169000.0,True,False,False,False,,,,,Renter,,False,0,High,+2348045012270,user2680@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02681,Tamuno Yusuf,Male,51,Married,2,Kano,North West,Rural,Unemployed,Dependent,11000.0,False,False,False,False,,,,,Renter,,False,0,High,+2348026790323,user2681@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02682,Ifeoma Usman,Female,37,Married,2,Kaduna,North West,Rural,Artisan,Self-employed,84000.0,False,False,False,True,Motorcycle,2019.0,1100000.0,Private,Renter,,False,0,Low,+2348023320383,user2682@example.com,1,0,0,0,0,0,0,synthetic
NG-SYN-02683,Bola Ekwueme,Male,20,Single,0,Lagos,South West,Urban,Trader,Self-employed,235000.0,False,False,False,False,,,,,Family house,,True,0,Medium,+2348037209431,user2683@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02684,Adaeze Etim,Male,34,Married,4,FCT,North Central,Rural,Trader,Self-employed,126000.0,False,False,False,False,,,,,Renter,,True,0,Low,+2348055352899,user2684@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02685,Blessing Usman,Male,39,Single,0,Ondo,South West,Urban,Trader,Self-employed,341000.0,False,False,False,False,,,,,Renter,,True,0,High,+2348036548996,user2685@example.com,0,0,1,0,0,0,1,synthetic
NG-SYN-02686,Uche Ibekwe,Female,38,Married,5,Nasarawa,North Central,Rural,Civil Servant,Public sector,151000.0,False,False,False,False,,,,,Renter,,False,0,Low,+2348086069509,user2686@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02687,Femi Chukwu,Female,44,Married,2,Ogun,South West,Urban,Private Sector Staff,Private salaried,370000.0,True,False,False,True,Motorcycle,2021.0,660000.0,Private,Owner,30290000.0,False,1,High,+2348090574117,user2687@example.com,0,1,0,0,1,0,0,synthetic
NG-SYN-02688,Adaeze Ibekwe,Female,43,Married,1,Kwara,North Central,Rural,Artisan,Self-employed,41000.0,False,False,False,False,,,,,Owner,4260000.0,False,0,Low,+2348030916176,user2688@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02689,Halima Abubakar,Female,37,Married,3,Osun,South West,Urban,Trader,Self-employed,423000.0,False,False,False,True,Saloon Car,2013.0,3520000.0,Private,Owner,47200000.0,True,0,Low,+2348053523500,user2689@example.com,1,0,0,1,0,0,1,synthetic
NG-SYN-02690,Aisha Nwachukwu,Male,26,Single,0,Enugu,South East,Urban,Banker,Private salaried,451000.0,False,False,False,True,Saloon Car,2023.0,11010000.0,Private,Family house,,False,0,Low,+2348018445936,user2690@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02691,Amina Nwachukwu,Male,34,Married,4,Borno,North East,Urban,Artisan,Self-employed,379000.0,False,True,False,True,Saloon Car,2022.0,6370000.0,Private,Owner,86720000.0,False,0,Medium,+2348057972367,user2691@example.com,0,1,0,0,0,1,0,synthetic
NG-SYN-02692,Ifeoma Okafor,Female,32,Single,3,Delta,South South,Urban,Civil Servant,Public sector,128000.0,True,False,False,False,,,,,Renter,,False,0,Low,+2348073543560,user2692@example.com,0,0,1,0,0,0,0,synthetic
NG-SYN-02693,Nneka Ibekwe,Male,66,Married,4,Katsina,North West,Urban,Retired,Retired,133000.0,False,False,False,False,,,,,Owner,10010000.0,False,0,Low,+2348008702672,user2693@example.com,0,0,0,1,0,1,0,synthetic
NG-SYN-02694,Bola Obi,Male,45,Married,3,Taraba,North East,Urban,Artisan,Self-employed,214000.0,True,False,False,True,Motorcycle,2014.0,630000.0,Private,Renter,,False,0,Low,+2348094466959,user2694@example.com,1,0,0,0,0,0,0,synthetic
NG-SYN-02695,Femi Okafor,Female,42,Married,3,Katsina,North West,Urban,Civil Servant,Public sector,177000.0,True,False,False,True,Motorcycle,2013.0,720000.0,Private,Owner,23400000.0,False,0,High,+2348043709537,user2695@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02696,Bola Nwachukwu,Male,46,Married,2,Oyo,South West,Rural,Private Sector Staff,Private salaried,281000.0,True,False,False,False,,,,,Renter,,False,0,Low,+2348099506597,user2696@example.com,0,0,0,0,0,1,0,synthetic
NG-SYN-02697,Emeka Akpan,Female,34,Married,2,Kaduna,North West,Urban,Software Engineer,Private salaried,903000.0,True,False,False,False,,,,,Renter,,False,2,Low,+2348035451499,user2697@example.com,0,0,0,0,1,0,0,synthetic
NG-SYN-02698,Bassey Iheanacho,Female,53,Married,1,Lagos,South West,Urban,Private Sector Staff,Private salaried,1003000.0,True,False,False,True,Motorcycle,2010.0,510000.0,Private,Owner,70620000.0,False,0,Medium,+2348053117533,user2698@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02699,Femi Amadi,Female,45,Married,0,Edo,South South,Urban,Private Sector Staff,Private salaried,431000.0,True,False,False,True,Bus,2016.0,12880000.0,Private,Owner,57060000.0,False,0,Medium,+2348015788030,user2699@example.com,0,1,0,0,0,0,0,synthetic
NG-SYN-02700,Terkura Amadi,Male,39,Single,0,Katsina,North West,Rural,Civil Servant,Public sector,113000.0,False,True,False,False,,,,,Renter,,False,0,High,+2348063237491,user2700@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02701,Ngozi Adebayo,Female,44,Married,0,Plateau,North Central,Urban,Civil Servant,Public sector,220000.0,True,False,False,False,,,,,Owner,59280000.0,False,0,Medium,+2348037912761,user2701@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02702,Ekaette Amadi,Male,31,Single,0,Imo,South East,Urban,Medical Doctor,Private salaried,2061000.0,False,True,False,True,Bus,2016.0,19460000.0,Private,Renter,,False,0,High,+2348078657562,user2702@example.com,0,1,1,0,0,0,0,synthetic
NG-SYN-02703,Kelechi Olawale,Female,18,Married,0,Edo,South South,Rural,Software Engineer,Private salaried,778000.0,False,False,False,True,Saloon Car,2006.0,2710000.0,Private,Family house,,False,0,Medium,+2348053885732,user2703@example.com,0,0,1,0,0,0,0,synthetic
NG-SYN-02704,Obinna Ekwueme,Male,32,Married,6,Kano,North West,Rural,Banker,Private salaried,482000.0,False,False,False,False,,,,,Owner,48320000.0,False,0,High,+2348056156394,user2704@example.com,0,0,0,1,0,0,0,synthetic
NG-SYN-02705,Emeka Eze,Male,45,Married,0,Benue,North Central,Urban,Farmer,Self-employed,63000.0,False,False,False,False,,,,,Renter,,False,0,Medium,+2348023290308,user2705@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02706,Segun Bello,Female,39,Married,2,Bayelsa,South South,Urban,Private Sector Staff,Private salaried,695000.0,False,False,False,False,,,,,Owner,96670000.0,False,0,Medium,+2348049407583,user2706@example.com,0,0,0,1,0,1,0,synthetic
NG-SYN-02707,Kelechi Ekwueme,Male,37,Married,3,Zamfara,North West,Urban,Business Owner,Self-employed,929000.0,False,True,False,True,Saloon Car,2014.0,4130000.0,Private,Renter,,True,0,Low,+2348028556711,user2707@example.com,1,0,1,0,0,0,0,synthetic
NG-SYN-02708,Segun Mohammed,Male,30,Married,2,Ogun,South West,Urban,Trader,Self-employed,187000.0,True,False,False,False,,,,,Renter,,True,0,Medium,+2348007132219,user2708@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02709,Hauwa Okafor,Male,18,Married,4,Oyo,South West,Urban,Artisan,Self-employed,184000.0,False,False,False,False,,,,,Family house,,False,0,Medium,+2348012514668,user2709@example.com,0,0,0,1,0,0,0,synthetic
NG-SYN-02710,Fatima Usman,Male,52,Married,2,FCT,North Central,Urban,Artisan,Self-employed,313000.0,False,False,False,True,SUV,2010.0,11620000.0,Private,Owner,33460000.0,False,0,Medium,+2348049541575,user2710@example.com,1,0,0,0,0,1,0,synthetic
NG-SYN-02711,Halima Ibekwe,Male,36,Married,5,Gombe,North East,Urban,Banker,Private salaried,1022000.0,True,False,False,True,Tricycle,2018.0,2680000.0,Private,Owner,71670000.0,False,1,High,+2348051502643,user2711@example.com,0,1,0,0,0,1,0,synthetic
NG-SYN-02712,Zainab Etim,Male,34,Married,4,Osun,South West,Rural,Business Owner,Self-employed,1284000.0,False,False,True,True,Tricycle,2024.0,4680000.0,Private,Renter,,True,0,High,+2348076324488,user2712@example.com,0,1,0,0,0,0,1,synthetic
NG-SYN-02713,Blessing Ekwueme,Male,31,Single,0,Osun,South West,Urban,Banker,Private salaried,1107000.0,True,False,False,True,SUV,2011.0,13630000.0,Private,Owner,98140000.0,False,2,Low,+2348077000956,user2713@example.com,0,1,0,0,0,0,0,synthetic
NG-SYN-02714,Bola Ogunleye,Male,51,Married,1,Lagos,South West,Urban,Civil Servant,Public sector,74000.0,False,False,False,False,,,,,Owner,11670000.0,False,0,Medium,+2348034395699,user2714@example.com,0,0,0,0,0,1,0,synthetic
NG-SYN-02715,Bassey Usman,Female,47,Married,1,Katsina,North West,Urban,Trader,Self-employed,440000.0,False,False,False,False,,,,,Renter,,True,0,Low,+2348028462805,user2715@example.com,0,0,0,1,0,0,0,synthetic
NG-SYN-02716,Segun Eze,Male,28,Single,0,Ogun,South West,Urban,Artisan,Self-employed,65000.0,False,False,False,False,,,,,Renter,,False,0,Medium,+2348095645207,user2716@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02717,Adaeze Obi,Male,50,Married,4,Enugu,South East,Urban,Civil Servant,Public sector,383000.0,False,False,False,True,Tricycle,2005.0,600000.0,Private,Renter,,False,0,Low,+2348036141181,user2717@example.com,0,1,0,1,0,0,0,synthetic
NG-SYN-02718,Hauwa Olawale,Female,37,Married,3,Yobe,North East,Rural,Private Sector Staff,Private salaried,374000.0,True,False,False,False,,,,,Renter,,False,0,Medium,+2348027374856,user2718@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02719,Blessing Etim,Female,32,Married,3,Lagos,South West,Urban,Farmer,Self-employed,301000.0,False,False,False,False,,,,,Owner,52770000.0,False,0,High,+2348070739274,user2719@example.com,0,0,0,1,0,0,0,synthetic
NG-SYN-02720,Segun Bello,Female,35,Single,0,Abia,South East,Urban,Business Owner,Self-employed,973000.0,False,False,False,True,Motorcycle,2013.0,680000.0,Private,Renter,,True,1,Low,+2348063733854,user2720@example.com,0,1,1,0,0,0,0,synthetic
NG-SYN-02721,Femi Okonkwo,Male,30,Single,0,Enugu,South East,Urban,Artisan,Self-employed,180000.0,False,False,False,False,,,,,Renter,,False,0,Low,+2348096141069,user2721@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02722,Tunde Etim,Female,25,Single,0,Kano,North West,Rural,Trader,Self-employed,268000.0,False,False,False,False,,,,,Family house,,True,0,Low,+2348089613431,user2722@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02723,Kelechi Okafor,Male,46,Married,1,Rivers,South South,Urban,Trader,Self-employed,130000.0,False,False,False,False,,,,,Renter,,True,0,Medium,+2348094663107,user2723@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02724,Nneka Chukwu,Female,36,Single,0,Edo,South South,Urban,Unemployed,Dependent,27000.0,False,False,False,False,,,,,Renter,,False,0,Medium,+2348078112976,user2724@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02725,Folake Okafor,Female,44,Married,2,Oyo,South West,Rural,Trader,Self-employed,128000.0,False,False,False,False,,,,,Owner,22950000.0,True,0,Low,+2348059537895,user2725@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02726,Uche Bello,Male,41,Married,2,Nasarawa,North Central,Urban,Trader,Self-employed,189000.0,False,False,False,False,,,,,Renter,,True,0,Medium,+2348028139984,user2726@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-02727,Kelechi Olawale,Female,19,Married,3,Kano,North West,Urban,Student,Dependent,29000.0,False,False,False,False,,,,,Family house,,False,0,Medium,+2348056853004,user2727@example.com,0,0,0,0,0,0,0,synthetic
